Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,id_cycle,type,ambient_temperature,time
4.178870765645547,-0.0011780329669630765,5.611697555798786,0.0006,0.0,0.0,0.0759822277461493,207,discharge,4,2010.0
4.179128534299532,-0.0014969441079545373,5.641801411685553,0.0006,4.195,9.374999999999996,0.0759822277461493,207,discharge,4,2010.0
3.5031437670694445,-4.029305540365625,5.742490599739217,4.001,1.511,22.391000000000002,0.0759822277461493,207,discharge,4,2010.0
3.3929145865259978,-4.029760108595707,6.041388607797363,4.001,1.439,34.608999999999995,0.0759822277461493,207,discharge,4,2010.0
3.2246346771802834,-4.031137522390634,6.424787018129309,4.001,1.304,46.813,0.0759822277461493,207,discharge,4,2010.0
2.986758174473146,-4.034621719624155,6.906911147734589,4.001,1.092,59.016,0.0759822277461493,207,discharge,4,2010.0
2.715542446389529,-4.033581386084643,7.530923652677669,4.001,0.825,71.234,0.0759822277461493,207,discharge,4,2010.0
2.450217608444102,-4.025411602784638,8.257972418310041,4.001,0.547,83.734,0.0759822277461493,207,discharge,4,2010.0
2.251883217818436,-4.0314987401434825,9.122625129715848,4.001,0.319,96.359,0.0759822277461493,207,discharge,4,2010.0
2.137070814591814,-4.022959906674402,10.13355592147926,4.001,0.171,109.094,0.0759822277461493,207,discharge,4,2010.0
